index,geoid20,wt_avg_miles,access_to,aggregation
578,530330213001,0.22179765632740045,all_hct,poc
579,530330213002,0.17415225942502363,all_hct,poc
580,530330213003,0.36757738031633164,all_hct,poc
581,530330214001,0.2998021306541945,all_hct,poc
582,530330214002,0.4721060928171322,all_hct,poc
583,530330214003,0.8531593893282062,all_hct,poc
584,530330215001,1.320829765397933,all_hct,poc
585,530330215002,0.34755644703842703,all_hct,poc
586,530330215003,0.5671020362873828,all_hct,poc
587,530330215004,0.9819471870932722,all_hct,poc
588,530330216001,1.0519557109247188,all_hct,poc
589,530330216002,0.15628643136540124,all_hct,poc
590,530330216003,0.6556708599919284,all_hct,poc
591,530330216004,0.5709781978509858,all_hct,poc
592,530330217011,0.4038631678786358,all_hct,poc
593,530330217012,0.9589726711770225,all_hct,poc
594,530330217013,0.7280041273582928,all_hct,poc
595,530330217021,0.22032298650636245,all_hct,poc
596,530330217022,0.3998942969266573,all_hct,poc
597,530330217023,0.2475231728317306,all_hct,poc
598,530330218021,0.6819481597432423,all_hct,poc
599,530330218022,0.35158343049477375,all_hct,poc
600,530330218023,0.32007453155745036,all_hct,poc
601,530330218024,0.7655651813756433,all_hct,poc
602,530330218031,0.5067178928135313,all_hct,poc
603,530330218032,0.26702572440824074,all_hct,poc
604,530330218033,0.22412967584158372,all_hct,poc
605,530330218034,0.6401467228831792,all_hct,poc
606,530330218041,0.5073318991179868,all_hct,poc
607,530330218042,0.1543091293061426,all_hct,poc
608,530330218043,0.31818592092571085,all_hct,poc
609,530330218044,0.24782373345719858,all_hct,poc
610,530330219031,0.3787645042295326,all_hct,poc
611,530330219032,0.27199621814106256,all_hct,poc
612,530330219033,0.534433336408442,all_hct,poc
613,530330219034,0.8393960709400033,all_hct,poc
614,530330219041,1.0283985698316398,all_hct,poc
615,530330219042,0.891775499153903,all_hct,poc
616,530330219043,1.0411780811121036,all_hct,poc
617,530330219044,0.7695044301832044,all_hct,poc
618,530330219051,0.2540461216583399,all_hct,poc
619,530330219052,0.2800149236413734,all_hct,poc
620,530330219053,0.5648064146162379,all_hct,poc
621,530330219054,0.609312333736748,all_hct,poc
622,530330219061,0.6719981069960109,all_hct,poc
623,530330219062,1.131626244334023,all_hct,poc
624,530330219063,0.7996865287515218,all_hct,poc
625,530330220011,0.3978475869652175,all_hct,poc
626,530330220012,0.5033670662899264,all_hct,poc
627,530330220013,0.642680943697548,all_hct,poc
628,530330220031,0.724423186695126,all_hct,poc
629,530330220032,0.45241630595709725,all_hct,poc
630,530330220033,0.23326421656915064,all_hct,poc
631,530330220034,0.6387199217157152,all_hct,poc
632,530330220051,0.23788539145567242,all_hct,poc
633,530330220052,0.2908125223856918,all_hct,poc
634,530330220053,0.2203294077512033,all_hct,poc
635,530330220054,0.11838305503306921,all_hct,poc
636,530330220061,0.4312553154465996,all_hct,poc
637,530330220062,0.19548478944454858,all_hct,poc
638,530330220063,0.14220244822128156,all_hct,poc
639,530330221011,0.21624996809747055,all_hct,poc
640,530330221012,0.421885334480315,all_hct,poc
641,530330221013,0.30834988459922297,all_hct,poc
642,530330221014,0.2394203423802445,all_hct,poc
643,530330221021,0.6452497824400801,all_hct,poc
644,530330221022,0.4064876751894638,all_hct,poc
645,530330221023,0.2700514180236237,all_hct,poc
646,530330221024,0.21107272925674936,all_hct,poc
647,530330222011,0.23330941713108908,all_hct,poc
648,530330222012,0.16178161356481668,all_hct,poc
649,530330222013,0.5203119087214164,all_hct,poc
650,530330222031,0.35985451196339285,all_hct,poc
651,530330222032,0.34428328515955514,all_hct,poc
652,530330222033,0.4843081575035776,all_hct,poc
653,530330222034,0.8792769750257117,all_hct,poc
654,530330222041,0.5010252372179247,all_hct,poc
655,530330222042,0.3235436441532067,all_hct,poc
656,530330222043,0.16593484856968457,all_hct,poc
657,530330222051,0.2205894203956656,all_hct,poc
658,530330222052,0.15946588003688894,all_hct,poc
659,530330222053,0.16984075533278092,all_hct,poc
660,530330223001,1.0478412375920123,all_hct,poc
661,530330223002,1.040029717329193,all_hct,poc
662,530330224011,0.5998707553414178,all_hct,poc
663,530330224012,0.21892873708119778,all_hct,poc
664,530330224013,0.4967737053954467,all_hct,poc
665,530330224021,0.12901160759598468,all_hct,poc
666,530330224022,0.1773178732815796,all_hct,poc
667,530330224023,0.20425357862674545,all_hct,poc
668,530330225011,0.5686182061285312,all_hct,poc
669,530330225012,0.3206936161163587,all_hct,poc
670,530330225013,0.20654795310288263,all_hct,poc
671,530330225021,0.20861147862566545,all_hct,poc
672,530330225022,0.1302504436995955,all_hct,poc
673,530330225023,0.14981431075324766,all_hct,poc
674,530330226031,0.19762208267423503,all_hct,poc
675,530330226032,0.34421526867211927,all_hct,poc
676,530330226033,0.11177774217431018,all_hct,poc
677,530330226034,0.26187166749179724,all_hct,poc
678,530330226041,0.15133267359034727,all_hct,poc
679,530330226042,0.2930238444411911,all_hct,poc
680,530330226043,0.1890891033336528,all_hct,poc
681,530330226051,0.16088773100959475,all_hct,poc
682,530330226052,0.22131122952567836,all_hct,poc
683,530330226053,0.48887514986269953,all_hct,poc
684,530330226061,0.1916084087132169,all_hct,poc
685,530330226062,0.20814449343441846,all_hct,poc
686,530330226063,0.16008808169851277,all_hct,poc
687,530330226064,0.16321741269062853,all_hct,poc
688,530330227011,0.4299224125061666,all_hct,poc
689,530330227012,0.364725656864754,all_hct,poc
690,530330227021,0.19838044637332922,all_hct,poc
691,530330227022,0.2740442639847508,all_hct,poc
692,530330227023,0.22126025693520748,all_hct,poc
693,530330227031,0.40134673510505325,all_hct,poc
694,530330227032,0.6165561895725751,all_hct,poc
695,530330228021,0.6118776184017702,all_hct,poc
696,530330228022,0.2730901447954609,all_hct,poc
697,530330228023,0.15921570505075344,all_hct,poc
698,530330228024,0.18661066177281685,all_hct,poc
699,530330228031,0.3721366047558612,all_hct,poc
700,530330228032,0.2083980734537131,all_hct,poc
701,530330228034,0.5192515070160093,all_hct,poc
702,530330228041,0.2579486308709739,all_hct,poc
703,530330228042,0.22606399920847417,all_hct,poc
704,530330228043,0.40419706403564,all_hct,poc
705,530330228051,0.251173502994983,all_hct,poc
706,530330228052,0.7207431550546167,all_hct,poc
707,530330228053,0.15889340268101665,all_hct,poc
708,530330229011,0.5691788431162615,all_hct,poc
709,530330229012,0.8198080589997387,all_hct,poc
710,530330229021,1.5959322853813007,all_hct,poc
711,530330229022,1.2320719275259648,all_hct,poc
712,530330229023,1.0734468805416875,all_hct,poc
713,530330229024,1.290242979995617,all_hct,poc
714,530330230001,1.5751888752879966,all_hct,poc
715,530330230002,0.9426482645661193,all_hct,poc
716,530330230003,0.340095479322214,all_hct,poc
717,530330230004,1.3637079766048363,all_hct,poc
718,530330231001,0.9454028091073339,all_hct,poc
719,530330231002,0.6328868379972029,all_hct,poc
720,530330231003,1.043675619510061,all_hct,poc
721,530330232011,0.13247487014105147,all_hct,poc
722,530330232012,0.1541448419095238,all_hct,poc
723,530330232013,0.1495944397148873,all_hct,poc
724,530330232014,0.21420157704501014,all_hct,poc
725,530330232021,0.17931422310719577,all_hct,poc
726,530330232022,0.28546103772552556,all_hct,poc
727,530330232023,0.3992058875629941,all_hct,poc
728,530330233001,1.084112752601255,all_hct,poc
729,530330233002,0.5438968729794303,all_hct,poc
730,530330233003,0.3066367301691617,all_hct,poc
731,530330233004,0.577808684824832,all_hct,poc
732,530330234011,0.48221025163674797,all_hct,poc
733,530330234012,0.16305901787692373,all_hct,poc
734,530330234013,0.3729157131065392,all_hct,poc
735,530330234031,0.7522469743360025,all_hct,poc
736,530330234032,1.172239350349373,all_hct,poc
737,530330234033,1.272715005744079,all_hct,poc
738,530330234041,0.597476094791979,all_hct,poc
739,530330234042,0.9461082042270893,all_hct,poc
740,530330235001,0.4065510649898372,all_hct,poc
741,530330235002,0.4040200257142183,all_hct,poc
742,530330235003,0.3778171794516102,all_hct,poc
743,530330236011,0.18656465984948367,all_hct,poc
744,530330236012,0.09941051840514072,all_hct,poc
745,530330236013,0.3519822182655749,all_hct,poc
746,530330236031,0.24316176737205086,all_hct,poc
747,530330236032,0.14714725934408954,all_hct,poc
748,530330236033,0.3477143102066409,all_hct,poc
749,530330236034,0.17361139326340347,all_hct,poc
750,530330236035,0.2946485353989304,all_hct,poc
751,530330236041,0.18865591405906537,all_hct,poc
752,530330236042,0.21892695984844937,all_hct,poc
753,530330236043,0.30631038949946227,all_hct,poc
754,530330236044,0.1849927688259693,all_hct,poc
755,530330237011,0.1892280763819056,all_hct,poc
756,530330237012,0.6184668009195062,all_hct,poc
757,530330237013,0.8318934745039069,all_hct,poc
758,530330237021,0.17194388245826137,all_hct,poc
759,530330237022,0.4593377249621857,all_hct,poc
760,530330238011,0.43426429893510343,all_hct,poc
761,530330238012,0.48945675018545737,all_hct,poc
762,530330238051,0.5026797365482385,all_hct,poc
763,530330238052,0.3127956326204085,all_hct,poc
764,530330238061,0.32723317050229067,all_hct,poc
765,530330238062,0.21085228297267805,all_hct,poc
766,530330238063,0.25787475541829635,all_hct,poc
767,530330238071,0.3953945522018083,all_hct,poc
768,530330238072,0.5896144011149851,all_hct,poc
769,530330238073,0.13431210794303988,all_hct,poc
770,530330238081,0.07335354106176474,all_hct,poc
771,530330238082,0.15486371209836103,all_hct,poc
772,530330238083,0.2815923394688104,all_hct,poc
773,530330239011,0.643473258895412,all_hct,poc
774,530330239012,0.8913515886511879,all_hct,poc
775,530330239013,0.6406377211190769,all_hct,poc
776,530330239021,0.3258956409029375,all_hct,poc
777,530330239022,0.521953883943016,all_hct,poc
778,530330240011,0.5061793957940179,all_hct,poc
779,530330240012,0.6368360515403545,all_hct,poc
780,530330240013,0.3456708535828743,all_hct,poc
781,530330240021,0.861312504782251,all_hct,poc
782,530330240022,0.7569480157026797,all_hct,poc
783,530330240023,0.709029976481944,all_hct,poc
784,530330241001,1.1836540611567428,all_hct,poc
785,530330241002,1.4018930025361664,all_hct,poc
786,530330241003,0.9840424499262459,all_hct,poc
787,530330242001,1.6968575821139134,all_hct,poc
788,530330242002,1.8043173070821321,all_hct,poc
789,530330243011,0.19743345328806328,all_hct,poc
790,530330243012,0.365748565207618,all_hct,poc
791,530330243013,0.6022537420119658,all_hct,poc
792,530330243021,0.8598407770576431,all_hct,poc
793,530330243022,0.3538144156627268,all_hct,poc
794,530330243023,0.6365448504343949,all_hct,poc
795,530330244001,0.9904314753077147,all_hct,poc
796,530330244002,0.7547639847400127,all_hct,poc
797,530330245001,1.3087271534983362,all_hct,poc
798,530330245002,1.6121864016330862,all_hct,poc
799,530330245003,1.4011376858640683,all_hct,poc
800,530330246011,1.3577808735604824,all_hct,poc
801,530330246012,1.83750622246992,all_hct,poc
802,530330246013,1.783737652817469,all_hct,poc
803,530330246021,1.379871265946994,all_hct,poc
804,530330246022,1.2942705885424772,all_hct,poc
805,530330247011,0.18093612345064308,all_hct,poc
806,530330247012,0.12217981403707417,all_hct,poc
807,530330247013,0.19520034524723787,all_hct,poc
808,530330247031,0.524635694318545,all_hct,poc
809,530330247032,0.7492225749982743,all_hct,poc
810,530330247033,0.3528538209189802,all_hct,poc
811,530330247041,0.15061126602183825,all_hct,poc
812,530330247042,0.46066584087729257,all_hct,poc
813,530330247043,0.45987310194292785,all_hct,poc
814,530330248001,0.7227572939051728,all_hct,poc
815,530330248002,0.2928894803106658,all_hct,poc
816,530330248003,0.2659049468508194,all_hct,poc
817,530330249011,0.8832003345005128,all_hct,poc
818,530330249012,0.7720046142451473,all_hct,poc
819,530330249013,0.9901402657135551,all_hct,poc
820,530330249014,0.5267545492998265,all_hct,poc
821,530330249021,1.1340190198282745,all_hct,poc
822,530330249022,1.2416414753584535,all_hct,poc
823,530330249023,1.0972231319096672,all_hct,poc
824,530330249041,1.2316988411113778,all_hct,poc
825,530330249042,1.0128635904256205,all_hct,poc
826,530330249051,1.3083518321354013,all_hct,poc
827,530330249052,1.4499367242835806,all_hct,poc
828,530330250011,0.3194856654349825,all_hct,poc
829,530330250012,0.1409350801677846,all_hct,poc
830,530330250013,0.21463420821238252,all_hct,poc
831,530330250014,0.277030730673095,all_hct,poc
832,530330250051,0.68339613982927,all_hct,poc
833,530330250052,0.3064312086360561,all_hct,poc
834,530330250053,0.26322705554326375,all_hct,poc
835,530330250061,1.8394247519039522,all_hct,poc
836,530330250062,0.8452528374285432,all_hct,poc
837,530330250063,1.4430809236568207,all_hct,poc
838,530330250064,1.2120943595130727,all_hct,poc
839,530330250071,0.7066533962080606,all_hct,poc
840,530330250072,1.2842203686790656,all_hct,poc
841,530330250073,1.1104934090106853,all_hct,poc
842,530330250081,0.5737267506250496,all_hct,poc
843,530330250082,0.6865393752305231,all_hct,poc
844,530330251011,0.2994882190194262,all_hct,poc
845,530330251012,0.2180800157876765,all_hct,poc
846,530330251013,0.35223923532978313,all_hct,poc
847,530330251014,0.267715461679641,all_hct,poc
848,530330251031,0.19803283702664473,all_hct,poc
849,530330251032,0.5492002649950172,all_hct,poc
850,530330251033,0.46721358771264276,all_hct,poc
851,530330251041,0.9146136548946294,all_hct,poc
852,530330251042,0.8584174548016487,all_hct,poc
853,530330251043,1.2713525635774383,all_hct,poc
854,530330252011,0.593355857915352,all_hct,poc
855,530330252012,0.39069302431154607,all_hct,poc
856,530330252013,0.25850068809939836,all_hct,poc
857,530330252021,0.5528739819192303,all_hct,poc
858,530330252022,0.41773404714678913,all_hct,poc
859,530330252023,0.17055146457340128,all_hct,poc
860,530330253021,0.1992686039159922,all_hct,poc
861,530330253022,0.1457380354081632,all_hct,poc
862,530330253023,0.31878405573515206,all_hct,poc
863,530330253024,0.1791509322179959,all_hct,poc
864,530330253031,0.08866413988443042,all_hct,poc
865,530330253032,0.08434379367615472,all_hct,poc
866,530330253041,0.7735732671353689,all_hct,poc
867,530330253042,0.7360998033644692,all_hct,poc
868,530330254011,0.19544443004638476,all_hct,poc
869,530330254012,0.1294638752941764,all_hct,poc
870,530330254013,0.1287846448049325,all_hct,poc
871,530330254021,0.25621788354127867,all_hct,poc
872,530330254022,0.138310584062016,all_hct,poc
873,530330254023,0.3876451231714355,all_hct,poc
874,530330255001,0.12726353639484558,all_hct,poc
875,530330255002,0.26379993166344534,all_hct,poc
876,530330255003,0.21158812739721838,all_hct,poc
877,530330256011,0.40099879116325876,all_hct,poc
878,530330256012,0.13718438667561172,all_hct,poc
879,530330256013,0.34110259004064986,all_hct,poc
880,530330256021,0.6439897039675366,all_hct,poc
881,530330256022,1.1783293713611418,all_hct,poc
882,530330256023,1.0050308399583292,all_hct,poc
883,530330256024,1.2803210713911355,all_hct,poc
884,530330257021,1.6044239576035046,all_hct,poc
885,530330257022,1.874509916769204,all_hct,poc
886,530330257023,1.3925066407121303,all_hct,poc
887,530330257031,0.23268015197738295,all_hct,poc
888,530330257032,0.44469820094772666,all_hct,poc
889,530330257041,0.9408979250102079,all_hct,poc
890,530330257042,0.43844558116867843,all_hct,poc
891,530330258031,1.1217050765646648,all_hct,poc
892,530330258032,0.743740703329,all_hct,poc
893,530330258033,0.9171365101864313,all_hct,poc
894,530330258041,1.3789818194013932,all_hct,poc
895,530330258042,1.2874982195918225,all_hct,poc
896,530330258043,1.7399351582416314,all_hct,poc
897,530330258051,0.6969196455175014,all_hct,poc
898,530330258052,0.5438288702560329,all_hct,poc
899,530330258053,0.28966816283361413,all_hct,poc
900,530330258061,0.3400657048688991,all_hct,poc
901,530330258062,0.26001280209136385,all_hct,poc
902,530330258063,0.24036306100947838,all_hct,poc
903,530330260011,0.5414845021799838,all_hct,poc
904,530330260012,0.6597976033293532,all_hct,poc
905,530330260013,0.2966699584708321,all_hct,poc
906,530330260014,0.2302281181151177,all_hct,poc
907,530330260031,0.3177326967732839,all_hct,poc
908,530330260032,0.4503869662368049,all_hct,poc
909,530330260033,0.7199111628592069,all_hct,poc
910,530330260041,0.19190666318666602,all_hct,poc
911,530330260042,0.4800802896987929,all_hct,poc
912,530330260043,0.8118657140501848,all_hct,poc
913,530330261011,0.6310578306399395,all_hct,poc
914,530330261012,0.7142991614452301,all_hct,poc
915,530330261013,0.4301594375239378,all_hct,poc
916,530330261021,0.3276094782417341,all_hct,poc
917,530330261022,0.37957934208137367,all_hct,poc
918,530330261023,0.18399777063369363,all_hct,poc
919,530330262001,0.1678799762517258,all_hct,poc
920,530330262002,0.7676905722443396,all_hct,poc
921,530330262003,0.297450330907157,all_hct,poc
922,530330262004,0.5452350498845032,all_hct,poc
923,530330263001,0.5743850315527704,all_hct,poc
924,530330263002,0.7624138996149016,all_hct,poc
925,530330264001,0.652769811412764,all_hct,poc
926,530330264002,0.6916421007636689,all_hct,poc
927,530330264003,0.959563191682857,all_hct,poc
928,530330264004,0.7983429136335056,all_hct,poc
929,530330265001,0.27729349021179606,all_hct,poc
930,530330265002,0.181609980240939,all_hct,poc
931,530330265003,0.4312382285758984,all_hct,poc
932,530330266001,0.15774406055099868,all_hct,poc
933,530330266002,0.28907216820419473,all_hct,poc
934,530330267001,0.26651108864517703,all_hct,poc
935,530330267002,0.13520848448318323,all_hct,poc
936,530330267003,0.3436333871566608,all_hct,poc
937,530330267004,0.6751376743887625,all_hct,poc
938,530330268011,0.16187285088976666,all_hct,poc
939,530330268012,0.12385837149522731,all_hct,poc
940,530330268013,0.2294389164571697,all_hct,poc
941,530330268014,0.16233676295860305,all_hct,poc
942,530330268021,0.1457031134679718,all_hct,poc
943,530330268022,0.16830718421270174,all_hct,poc
944,530330268023,0.16200880199140272,all_hct,poc
945,530330268024,0.19339438687849336,all_hct,poc
946,530330270001,0.8627563576375177,all_hct,poc
947,530330270002,0.6657384685735885,all_hct,poc
948,530330270003,0.213486350421704,all_hct,poc
949,530330271001,0.41311835981221007,all_hct,poc
950,530330271002,0.5535944394134363,all_hct,poc
951,530330271003,0.8440016759808633,all_hct,poc
952,530330272001,0.24426189669586085,all_hct,poc
953,530330272002,0.2898187741364191,all_hct,poc
954,530330273001,0.24708505982177206,all_hct,poc
955,530330273002,0.17075137027093895,all_hct,poc
956,530330273003,0.5301760596209112,all_hct,poc
957,530330273004,0.6120302178842046,all_hct,poc
958,530330274001,0.6851414463865625,all_hct,poc
959,530330274002,0.69079264075945,all_hct,poc
960,530330274003,0.24645740063066887,all_hct,poc
961,530330274004,0.17003775223559428,all_hct,poc
962,530330275001,0.1819377064680965,all_hct,poc
963,530330275002,0.17621248499744788,all_hct,poc
964,530330275003,0.1908506869978832,all_hct,poc
965,530330276001,0.19146977419920597,all_hct,poc
966,530330276002,0.15200171507005442,all_hct,poc
967,530330276003,0.6240659405394696,all_hct,poc
968,530330277011,1.4650228634036624,all_hct,poc
969,530330277012,4.736553275894133,all_hct,poc
970,530330277013,5.061675785684685,all_hct,poc
971,530330277014,3.5067759375097878,all_hct,poc
972,530330277021,3.8060149691064353,all_hct,poc
973,530330277022,5.332755710873893,all_hct,poc
974,530330277023,2.7545629007158663,all_hct,poc
975,530330278001,1.4205864189808228,all_hct,poc
976,530330278002,1.4122466780356155,all_hct,poc
977,530330279011,0.686930734779677,all_hct,poc
978,530330279012,0.8825015416929127,all_hct,poc
979,530330279013,0.49032648135963025,all_hct,poc
980,530330279021,0.16051720135726819,all_hct,poc
981,530330279022,0.2913754767316421,all_hct,poc
982,530330279023,0.4828644858037011,all_hct,poc
983,530330280001,0.1351662159850274,all_hct,poc
984,530330280002,0.14720945277053404,all_hct,poc
985,530330280003,0.3162457145914293,all_hct,poc
986,530330281001,0.2641139582749847,all_hct,poc
987,530330281002,0.15578876419346507,all_hct,poc
988,530330282001,0.23882543319570426,all_hct,poc
989,530330282002,0.24428819836022503,all_hct,poc
990,530330282003,0.12450382286436965,all_hct,poc
991,530330283001,0.6234790845383118,all_hct,poc
992,530330283002,0.9564873329397738,all_hct,poc
993,530330283003,0.7678000745625766,all_hct,poc
994,530330284021,0.2399507049987769,all_hct,poc
995,530330284022,0.38468955112874426,all_hct,poc
996,530330284023,0.5728014712098112,all_hct,poc
997,530330284024,0.26988392725955507,all_hct,poc
998,530330284031,0.45574564674915136,all_hct,poc
999,530330284032,0.3586038964414767,all_hct,poc
1000,530330284033,0.9134237184097811,all_hct,poc
1001,530330284034,0.527173658305615,all_hct,poc
1002,530330285001,0.5696065239719313,all_hct,poc
1003,530330285002,1.5798787734781918,all_hct,poc
1004,530330285003,1.2366363521275863,all_hct,poc
1005,530330286001,2.0475961909678944,all_hct,poc
1006,530330286002,1.6078277882779697,all_hct,poc
1007,530330286003,1.9500904127753325,all_hct,poc
1008,530330286004,2.0164492671069913,all_hct,poc
1009,530330286005,1.0509736794092828,all_hct,poc
1010,530330287001,1.2666021412734159,all_hct,poc
1011,530330287002,1.530813380544461,all_hct,poc
1012,530330287003,1.6053588563895351,all_hct,poc
1013,530330288011,0.9642966175064209,all_hct,poc
1014,530330288012,0.46052631803714217,all_hct,poc
1015,530330288021,0.2648920894960198,all_hct,poc
1016,530330288022,0.5532600125317337,all_hct,poc
1017,530330288023,0.19235046404532327,all_hct,poc
1018,530330288024,0.2310023159238985,all_hct,poc
1019,530330289011,0.8177489122243027,all_hct,poc
1020,530330289012,1.0171359248930907,all_hct,poc
1021,530330289013,1.390606753833382,all_hct,poc
1022,530330289021,0.19131528149850205,all_hct,poc
1023,530330289022,0.6384497336866232,all_hct,poc
1024,530330289023,0.22238043946120725,all_hct,poc
1025,530330289024,0.14745304958966118,all_hct,poc
1026,530330289025,0.26087925164583436,all_hct,poc
1027,530330290011,0.9948684117567457,all_hct,poc
1028,530330290012,0.9719545895070414,all_hct,poc
1029,530330290013,1.1464817882163612,all_hct,poc
1030,530330290031,0.3491168042995688,all_hct,poc
1031,530330290032,0.30020889527432587,all_hct,poc
1032,530330290033,0.2934736083097154,all_hct,poc
1033,530330290034,0.6542662982470905,all_hct,poc
1034,530330290041,0.21667595648484572,all_hct,poc
1035,530330290042,0.26194074415859453,all_hct,poc
1036,530330291011,0.4750718540203939,all_hct,poc
1037,530330291012,0.849956316727958,all_hct,poc
1038,530330291021,0.41619599594755485,all_hct,poc
1039,530330291022,0.2325115603315381,all_hct,poc
1040,530330291023,0.15813874465157227,all_hct,poc
1041,530330292031,0.38391414300390087,all_hct,poc
1042,530330292032,0.15508307263982138,all_hct,poc
1043,530330292033,0.17337743770557368,all_hct,poc
1044,530330292051,0.8290019193475962,all_hct,poc
1045,530330292052,0.284771030508662,all_hct,poc
1046,530330292053,0.6886344488106471,all_hct,poc
1047,530330292061,0.7205634629044307,all_hct,poc
1048,530330292062,0.21463287433896283,all_hct,poc
1049,530330292063,0.48273235464879616,all_hct,poc
1050,530330292071,0.6403747627771602,all_hct,poc
1051,530330292072,0.32377201424054985,all_hct,poc
1052,530330292081,0.7170961367329464,all_hct,poc
1053,530330292082,0.30001675136509004,all_hct,poc
1054,530330293041,0.6918064056146822,all_hct,poc
1055,530330293042,1.715998855996253,all_hct,poc
1056,530330293043,1.569477015983815,all_hct,poc
1057,530330293044,1.387669110711292,all_hct,poc
1058,530330293051,0.8286638939101508,all_hct,poc
1059,530330293052,0.23864008982673143,all_hct,poc
1060,530330293053,0.30820326728161845,all_hct,poc
1061,530330293061,0.48824486567915454,all_hct,poc
1062,530330293062,0.8344411279508719,all_hct,poc
1063,530330293063,0.15372432149732246,all_hct,poc
1064,530330293071,1.8415217801401889,all_hct,poc
1065,530330293072,1.2713282580770187,all_hct,poc
1066,530330293073,2.182828535703711,all_hct,poc
1067,530330293081,0.28800335225808366,all_hct,poc
1068,530330293082,0.37895024938621247,all_hct,poc
1069,530330293083,0.15827369209288203,all_hct,poc
1070,530330293091,0.37062352744752974,all_hct,poc
1071,530330293092,0.20403825469588452,all_hct,poc
1072,530330293093,0.4021912167856998,all_hct,poc
1073,530330294031,0.28009525590755846,all_hct,poc
1074,530330294032,0.2589597387990289,all_hct,poc
1075,530330294033,0.23374686643477377,all_hct,poc
1076,530330294034,0.2613276563723984,all_hct,poc
1077,530330294051,1.2466482035643016,all_hct,poc
1078,530330294052,0.7958766567061569,all_hct,poc
1079,530330294053,0.7353614864794031,all_hct,poc
1080,530330294054,1.1802219004047398,all_hct,poc
1081,530330294061,1.595608619838478,all_hct,poc
1082,530330294062,1.0216029452064859,all_hct,poc
1083,530330294063,1.4440491008785619,all_hct,poc
1084,530330294071,0.14480503566544453,all_hct,poc
1085,530330294072,0.15041049538382564,all_hct,poc
1086,530330294073,0.2139595004583449,all_hct,poc
1087,530330294081,0.30412004767777917,all_hct,poc
1088,530330294082,0.6062531742778473,all_hct,poc
1089,530330294083,0.36682585022400155,all_hct,poc
1090,530330295041,0.4061522588418251,all_hct,poc
1091,530330295042,0.36588752748423653,all_hct,poc
1092,530330295043,0.42339329106999746,all_hct,poc
1093,530330295051,0.23452747547414246,all_hct,poc
1094,530330295052,0.36775482485907957,all_hct,poc
1095,530330295053,0.18522888784872524,all_hct,poc
1096,530330295061,0.1767701850659711,all_hct,poc
1097,530330295062,0.1250740221902844,all_hct,poc
1098,530330295063,0.11493093741404059,all_hct,poc
1099,530330295071,0.28318084780579983,all_hct,poc
1100,530330295072,0.4133984566511044,all_hct,poc
1101,530330295081,0.8236310953151021,all_hct,poc
1102,530330295082,0.7024205858592488,all_hct,poc
1103,530330295083,1.311770049500762,all_hct,poc
1104,530330296021,0.7381774480108079,all_hct,poc
1105,530330296022,0.4554679072314107,all_hct,poc
1106,530330296023,0.25243804845531614,all_hct,poc
1107,530330296024,0.20143775274023157,all_hct,poc
1108,530330296031,0.18618495289659928,all_hct,poc
1109,530330296032,0.20954163913304868,all_hct,poc
1110,530330296033,0.5153158484876748,all_hct,poc
1111,530330296041,0.17978972948383043,all_hct,poc
1112,530330296042,0.5238042854229273,all_hct,poc
1113,530330296043,0.22857571401263285,all_hct,poc
1114,530330297011,0.21099560887191735,all_hct,poc
1115,530330297012,0.2788448432112531,all_hct,poc
1116,530330297013,0.353218550515298,all_hct,poc
1117,530330297021,0.7289172854888749,all_hct,poc
1118,530330297022,0.22493893249801947,all_hct,poc
1119,530330298031,0.441873136816204,all_hct,poc
1120,530330298032,0.11545884289249249,all_hct,poc
1121,530330298033,0.24768897333368073,all_hct,poc
1122,530330298041,0.21227844990119904,all_hct,poc
1123,530330298042,0.7763052545203911,all_hct,poc
1124,530330298043,0.3941153174348193,all_hct,poc
1125,530330298051,1.111960260265367,all_hct,poc
1126,530330298052,1.2785470517633337,all_hct,poc
1127,530330298053,1.4499888379537595,all_hct,poc
1128,530330298054,1.6700778515474701,all_hct,poc
1129,530330298061,0.43709770801295933,all_hct,poc
1130,530330298062,0.8739811266808316,all_hct,poc
1131,530330298063,1.2020549476516607,all_hct,poc
1132,530330299011,0.758902562455253,all_hct,poc
1133,530330299012,0.7577517578379434,all_hct,poc
1134,530330299013,1.2473816878340098,all_hct,poc
1135,530330299021,1.5371670576459036,all_hct,poc
1136,530330299022,0.6829665904068866,all_hct,poc
1137,530330299023,1.1244704611380256,all_hct,poc
1138,530330300031,0.40369083411621476,all_hct,poc
1139,530330300032,0.18529336095892587,all_hct,poc
1140,530330300033,0.21709036217822186,all_hct,poc
1141,530330300034,0.6403692429234175,all_hct,poc
1142,530330300051,0.695234708860046,all_hct,poc
1143,530330300052,0.43487020439526436,all_hct,poc
1144,530330300053,0.3087980646155772,all_hct,poc
1145,530330300061,0.2969823889127675,all_hct,poc
1146,530330300062,0.2023948132591677,all_hct,poc
1147,530330300063,0.19892035834239158,all_hct,poc
1148,530330300071,0.1892506895915336,all_hct,poc
1149,530330300072,0.11833502664315823,all_hct,poc
1150,530330300081,0.5603110757735278,all_hct,poc
1151,530330300082,0.1902189021518391,all_hct,poc
1152,530330300083,0.23958142415703204,all_hct,poc
1153,530330301011,0.19572936091219292,all_hct,poc
1154,530330301012,0.6495148274318213,all_hct,poc
1155,530330301013,0.6727598506375838,all_hct,poc
